Field,Value
"Thomas Robitaille,James Noss",1
"Thomas Robitaille,Hans Moritz Günther",1
"Thomas Robitaille,Evert Rol",1
"Thomas Robitaille,Duncan Macleod",1
"Thomas Robitaille,Daniel D'Avella",1
"Thomas Robitaille,Dan D'Avella",1
"Thomas Robitaille,Chris Beaumont",1
"Thomas Robitaille,Axel Donath",1
"Thomas Robitaille,AustereCuriosity",1
"Christoph Deil,Marten van Kerkwijk",1
"Christoph Deil,MSeifert04",1
"Christoph Deil,Larry Bradley",1
"Thomas Robitaille,Perry Greenfield",1
"Thomas Robitaille,Ole Streicher",1
"Thomas Robitaille,Noah Zuckman",1
"Thomas Robitaille,Nathaniel Starkman (@nstarman)",1
"Bruce Merry,janerigby",1
"Brigitta Sipőcz,Tom Aldcroft",1
"Brigitta Sipőcz,Simon Conseil",1
"Brigitta Sipőcz,Pey Lian Lim",1
"Brigitta Sipőcz,Brigitta Sipocz",1
"Brigitta Sipőcz,P. L. Lim",1
"Brigitta Sipocz,Ze Vinicius",1
"Brigitta Sipocz,Tom Donaldson",1
"Brigitta Sipocz,Tim Jenness",1
"Thomas Robitaille,Matt Davis",1
"Thomas Robitaille,Matt Craig",1
"Thomas Robitaille,Leo Singer",1
"Thomas Robitaille,Tim Jenness",1
"Thomas Robitaille,Sudheesh Singanamalla",1
"Brigitta Sipocz,Stuart Mumford",1
"Brigitta Sipocz,Stefan Becker",1
"Brigitta Sipocz,Simon Torres",1
"Brigitta Sipocz,Shreyas Bapat",1
"Brigitta Sipocz,Sara Ogaz",1
"Brigitta Sipocz,Régis Terrier",1
"Brigitta Sipocz,P. L. Lim",1
"Brigitta Sipocz,Mihai Cara",1
"Brigitta Sipocz,Michael Wood-Vasey",1
"Thomas Robitaille,Steven Bamford",1
"Thomas Robitaille,Stephen Portillo",1
"Thomas Robitaille,Semyeong Oh",1
"Thomas Robitaille,Ryan Fox",1
"Thomas Robitaille,Pey Lian Lim (Github)",1
"Tim Jenness,Thomas Robitaille",1
"Tim Jenness,Simon Conseil",1
"Brigitta Sipocz,Matteo Bachetti",1
"Brigitta Sipocz,Leo Singer",1
"Brigitta Sipocz,Lehman Garrison",1
"Brigitta Sipocz,John K. Parejko",1
"Brigitta Sipocz,J. Xavier Prochaska",1
"Brigitta Sipocz,Helen Sherwood-Taylor",1
"Brigitta Sipocz,Erik Bray",1
"Brigitta Sipocz,Derek Homeier",1
"Brigitta Sipocz,Danny Goldstein",1
"Tim Jenness,Daniel D'Avella",1
"Thomas Robitaille,lzkelley",1
"Thomas Robitaille,janga",1
"Thomas Robitaille,disha",1
"Thomas Robitaille,Wolfgang Kerzendorf",1
"Brigitta Sipocz,Daniel",1
"Brigitta Sipocz,Alexander Conley",1
"Brett Morris,Jake VanderPlas",1
"Brett Morris,Brigitta Sipocz",1
"Brett Morris,Adrian Price-Whelan",1
"Brandie-M,P. L. Lim",1
"Tom Aldcroft,Brett Morris",1
"Tom Aldcroft,Anne Archibald",1
"Tom Aldcroft,Andreas Baumbach",1
"Tom Aldcroft,Anchit Jain",1
"Tom Aldcroft,Alex Conley",1
"Tom Aldcroft,Adam Ginsburg",1
"Tom,Tom Donaldson",1
"Tom,P. L. Lim",1
"Tito Dal Canton,Nadia Dencheva",1
"Tim Jenness,Tom Aldcroft",1
"Axel Donath,Christoph Deil",1
"AustereCuriosity,Nadia Dencheva",1
"AustereCuriosity,MSeifert04",1
"AustereCuriosity,Daria Cara",1
"AustereCuriosity,Dan D'Avella",1
"Tom Aldcroft,Katipally",1
"Tom Aldcroft,Karan",1
"Tom Aldcroft,James Noss",1
"Tom Aldcroft,James E.H. Turner",1
"Tom Aldcroft,James Davies",1
"Tom Aldcroft,Jake VanderPlas",1
"Tom Aldcroft,Henry Ferguson",1
"Tom Aldcroft,Evert Rol",1
"Tom Aldcroft,E. Madison Bray",1
"Tom Aldcroft,David Stansby",1
"Tom Aldcroft,Daria Cara",1
"Tom Aldcroft,Tom Donaldson",1
"Tom Aldcroft,Tim Jenness",1
"Tom Aldcroft,Stuart Mumford",1
"Tom Aldcroft,Stuart Littlefair",1
"Tom Aldcroft,SaraOgaz",1
"Tom Aldcroft,Sara Ogaz",1
"Tom Aldcroft,Rui Xue",1
"Tom Aldcroft,Ricardo Ogando",1
"Tom Aldcroft,Mihai Cara",1
"Tom Aldcroft,Miguel de Val-Borro",1
"Tom Aldcroft,Manodeep Sinha",1
"Benjamin Winkel,Maximilian Nöthe",1
"Benjamin Alan Weaver,Tom Aldcroft",1
"Benjamin Alan Weaver,Jerry Ma",1
"Benjamin Alan Weaver,Brigitta Sipocz",1
"Axel Donath,hamogu",1
"Tom Aldcroft,rirze",1
"Tom Aldcroft,perrygreenfield",1
"Tom Aldcroft,kvyh",1
"Tom Aldcroft,honey",1
"Austen Groener,Tom Aldcroft",1
"Austen Groener,Erik M. Bray",1
"Asra Nizami,Larry Bradley",1
"Antony Lee,Michael Mueller",1
"Antony Lee,Erik Tollerud",1
"AnthonyHorton,Brigitta Sipocz",1
"Anne Archibald,Stuart Mumford",1
"Anne Archibald,Simon Conseil",1
"Tom Aldcroft,github-actions",1
"Tom Aldcroft,ananyashreyjain",1
"Tom Aldcroft,William Jamieson",1
"Tom Aldcroft,Tom J Wilson",1
"Víctor Zabalza,Thomas Robitaille",1
"Víctor Zabalza,Erik M. Bray",1
"Víctor Zabalza,Carl Osterwisch",1
"Vishnunarayan K I,Thomas Robitaille",1
"Vishnunarayan K I,Pey Lian Lim",1
"Vishnunarayan K I,Nadia Dencheva",1
"Vishnunarayan K I,Adrian Price-Whelan",1
"Vinayak Mehta,Pey Lian Lim",1
"Tomas Babej,Erik Tollerud",1
"Tom Kooij,Marten van Kerkwijk",1
"Tom J Wilson,MSeifert04",1
"Tom Donaldson,Mihai Cara",1
"Tom Donaldson,Ed Slavich",1
"Tom Donaldson,Albert Y. Shih",1
"Tom Donaldson,Adrian Price-Whelan",1
"Tom Aldcroft,yashkmr99",1
"William Jamieson,pre-commit-ci[bot]",1
"William Jamieson,iamsoto",1
"Anne Archibald,MSeifert04",1
"Anne Archibald,Larry Bradley",1
"Anne Archibald,Karl Gordon",1
"Anne Archibald,James E.H. Turner",1
"Anne Archibald,Erik Tollerud",1
"Anne Archibald,Derek Homeier",1
"Andrii Oriekhov,Eero Vaher",1
"Andrew Hearin,Brigitta Sipocz",1
"Anchit Jain,mvnnn",1
"Anchit Jain,Marten van Kerkwijk",1
"William Jamieson,Larry Bradley",1
"William Jamieson,Henry Schreiner",1
"William Jamieson,Eero Vaher",1
"Wilfred Tyler Gee,Larry Bradley",1
"alexandre beelen,Pey Lian Lim",1
"adonath,Thomas Robitaille",1
"[Leonardo Ferreira],Leonardo Ferreira",1
"Ze Vinicius,Tom Aldcroft",1
"Ze Vinicius,Thomas Robitaille",1
"Ze Vinicius,Simon Conseil",1
"Ze Vinicius,Sigurd Næss",1
"Ze Vinicius,Nadia Dencheva",1
"Ze Vinicius,Michael Seifert",1
"Ze Vinicius,Larry Bradley",1
"Ze Vinicius,Brigitta Sipocz",1
"Ze Vinicius,Adam Ginsburg (keflavich)",1
"YashNandwana,Nathaniel Starkman (@nstarman)",1
"Yash,Simon Torres",1
"Yannick Copin,Erik M. Bray",1
"Yannick Copin,Brigitta Sipocz",1
"astrodsg_laptop,Michael Droettboom",1
"astrodsg_laptop,Marten van Kerkwijk",1
"astrocaribe,Tom Aldcroft",1
"astrocaribe,Michael Droettboom",1
"Alexandre R. Bomfim Junior,Nathaniel Starkman",1
"Alexandre R. Bomfim Junior,Hélvio Peixoto",1
"Alexander Rudy,Thomas Robitaille",1
"Alexander Conley,astrocaribe",1
"Alexander Conley,Tom Aldcroft",1
"Alexander Conley,Michael Seifert",1
"Alexander Conley,Erik Tollerud",1
"Alexander Conley,Alex Conley",1
"Alexander Bakanov,Brigitta Sipocz",1
"Alex Rudy,Pey Lian Lim",1
"Alex Hagen,hamogu",1
"aniketmkulkarni,Marten van Kerkwijk",1
"e-koch,Pey Lian Lim",1
"duckrojo,Patricio Rojo",1
"disha,Brigitta Sipocz",1
"disha,Adrian Price-Whelan",1
"d-giles,Daniel Giles",1
"csimpson,Mihai Cara",1
"csimpson,Clare Shanahan",1
"crawfordsm,Larry Bradley",1
"cbonnett,Adrian Price-Whelan",1
"bwinkel,Benjamin Winkel",1
"broulston,Nadia Dencheva",1
"britgit,Erik M. Bray",1
"bhavyakh,Hans Moritz Günther",1
"balaram,Erik Tollerud",1
"astromancer,Simon Conseil",1
"astromancer,Erik M. Bray",1
"Alex Conley,Peter Yoachim",1
"Alex Conley,Matthew Craig",1
"Alex Conley,Erik M. Bray",1
"Alex Conley,Brigitta Sipocz",1
"Alex Conley,Alexander Conley",1
"Albert Y. Shih,Tom Aldcroft",1
"Albert Y. Shih,P. L. Lim",1
"Albert Y. Shih,Marten van Kerkwijk",1
"Albert Y. Shih,Eero Vaher",1
"hamogu,Brigitta Sipocz",1
"hamogu,Antony Lee",1
"github-actions,P. L. Lim",1
"github-actions,Nathaniel Starkman",1
"github-actions,Clément Robert",1
"ezbc,Erik M. Bray",1
"ezbc,Elijah Bernstein-Cooper",1
"janerigby,broulston",1
"ikkamens,Tom Aldcroft",1
"ikkamens,Nathaniel Starkman",1
"iamsoto,P. L. Lim",1
"iamsoto,Hans Moritz Günther",1
"honey,Anne Archibald",1
"himanshupathak21061998,broulston",1
"himanshupathak21061998,P. L. Lim",1
"himanshupathak21061998,John K. Parejko",1
"hcferguson,Nadia Dencheva",1
"hamogu,kgullikson",1
"hamogu,Shivan Sornarajah",1
"hamogu,Michael Mueller",1
"hamogu,Marten van Kerkwijk",1
"hamogu,Leo Singer",1
"Alex Conley,Tom Aldcroft",1
"kelle,E. Madison Bray",1
"kaichogami,Marten van Kerkwijk",1
"kYwzor,Tiago Gomes",1
"jimboH,Brigitta Sipocz",1
"Albert Y. Shih,Derek Homeier",1
"Al Niessner,Michael Seifert",1
"Akshat1Nar,hamogu",1
"Akshat1Nar,Akshat Dixit",1
"Akshat Dixit,hamogu",1
"Akash Deshpande,Marten van Kerkwijk",1
"Adrian Price-Whelan,Stuart Littlefair",1
"Adrian Price-Whelan,Steve Crawford",1
"Adrian Price-Whelan,Semyeong Oh",1
"jehturner,James E.H. Turner",1
"javier-iaa,Larry Bradley",1
"janga,Larry Bradley",1
"Adrian Price-Whelan,Mihai Cara",1
"Adrian Price-Whelan,Maximilian Nöthe",1
"Adrian Price-Whelan,Matteo Bachetti",1
"Adrian Price-Whelan,Lauren Glattly",1
"Adrian Price-Whelan,Larry Bradley",1
"Adrian Price-Whelan,Karl Gordon",1
"Adrian Price-Whelan,John Parejko",1
"Adrian Price-Whelan,James Noss",1
"Adrian Price-Whelan,Erik Bray",1
"Adrian Price-Whelan,Duncan Macleod",1
"Adrian Price-Whelan,David Stansby",1
"lingxz,ezbc",1
"lglattly,Adrian Price-Whelan",1
"kvyh,Anchit Jain",1
"ktchrn,Erik Bray",1
"kgullikson,Tom Aldcroft",1
"shivanshmishra,Mihai Cara",1
"yashkmr99,Pey Lian Lim",1
"yashkmr99,P. L. Lim",1
"yashkmr99,Leo Singer",1
"--system,MSeifert04",1
"pre-commit-ci[bot],Stephen Bailey",1
"pre-commit-ci[bot],Simon Conseil",1
"pre-commit-ci[bot],Roy Smart",1
"pre-commit-ci[bot],P. L. Lim",1
"pre-commit-ci[bot],Nadia Dencheva",1
"pre-commit-ci[bot],Matt Craig",1
"perrygreenfield,Tim Plummer",1
"Adrian Price-Whelan,Dan D'Avella",1
"Adrian Price-Whelan,Clara Brasseur",1
"Adrian Price-Whelan,Christoph Deil",1
"Adrian Price-Whelan,Albert Y. Shih",1
"Larry Bradley,Curtis McCully",1
"Larry Bradley,Clément Robert",1
"Larry Bradley,Axel Donath",1
"Larry Bradley,Adam Ginsburg (keflavich)",1
"Kyle Barbary,Erik Bray",1
"Kevin Sooley,Marten van Kerkwijk",1
"Kevin Sooley,Erik Tollerud",1
"Katipally,Tom Aldcroft",1
"Katipally,Marten van Kerkwijk",1
"Karl Gordon,Karl D. Gordon",1
"unknown,Daria Cara",1
"tylfin,nocturnalastro",1
"thuiop,Clément Robert",1
"sushobhana,Tom Aldcroft",1
"stbnps,Marten van Kerkwijk",1
"stampsrule,Daniel",1
,
Committer Timezone Distribution,Unique Timezones: 21
Timezone,Commits
+00:00,2200
+01:00,5166
+02:00,3791
+03:00,76
+04:00,6
+05:00,83
+05:30,389
+07:00,4
+08:00,83
+09:00,8
+10:00,52
+11:00,48
+12:00,1
-02:00,3
-03:00,294
-04:00,15027
-05:00,7734
-06:00,607
-07:00,2506
-08:00,1027
-10:00,114
,
Contributors Experience,Average across 4971 files: 85.00%
File,Top Contributor Share (%)
docs/sphinxext/LICENSE.txt,100.00
docs/sphinxext/__init__.py,100.00
docs/sphinxext/comment_eater.py,100.00
docs/sphinxext/compiler_unparse.py,100.00
docs/sphinxext/docscrape.py,100.00
docs/sphinxext/docscrape_sphinx.py,100.00
docs/sphinxext/numpydoc.py,100.00
docs/sphinxext/phantom_import.py,100.00
docs/sphinxext/plot_directive.py,100.00
docs/sphinxext/traitsdoc.py,100.00
