Field,Value
Functions/Zftp/zfinit,66.27
Functions/Zftp/zfls,92.86
Functions/Zftp/zfmark,100.00
Functions/Zftp/zfopen,58.33
Functions/Zftp/zfparams,61.29
Functions/Zftp/zfpcp,90.38
Functions/Zftp/zfput,69.33
Functions/Zftp/zfrglob,79.55
Functions/Zftp/zfrtime,67.16
Functions/Zftp/zfsession,98.61
Functions/Zftp/zfstat,88.12
Functions/Zftp/zftp_chpwd,66.10
Functions/Zftp/zftp_progress,71.43
Functions/Zftp/zftransfer,84.93
Functions/Zftp/zftype,90.91
Functions/Zftp/zfuget,85.47
Functions/Zftp/zfuput,83.33
Functions/Zle/.distfiles,77.86
Functions/Zle/add-zle-hook-widget,100.00
Functions/Zle/backward-kill-word-match,96.23
Functions/Zle/backward-word-match,100.00
Functions/Zle/bash-backward-kill-word,72.73
Functions/Zle/bash-backward-word,100.00
Functions/Zle/bash-down-case-word,100.00
Functions/Zle/bash-forward-word,100.00
Functions/Zle/bash-kill-word,100.00
Functions/Zle/bash-transpose-words,100.00
Functions/Zle/bash-up-case-word,100.00
Functions/Zle/bracketed-paste-magic,82.34
Functions/Zle/bracketed-paste-url-magic,100.00
Functions/Zle/capitalize-word-match,100.00
Functions/Zle/copy-earlier-word,73.33
Functions/Zle/cycle-completion-positions,100.00
Functions/Zle/define-composed-chars,99.38
Functions/Zle/delete-whole-word-match,100.00
Functions/Zle/down-case-word-match,100.00
Functions/Zle/down-line-or-beginning-search,48.39
Functions/Zle/edit-command-line,37.18
Functions/Zle/expand-absolute-path,95.00
Functions/Zle/forward-word-match,98.36
Functions/Zle/history-beginning-search-menu,99.33
Functions/Zle/history-pattern-search,100.00
Functions/Zle/history-search-end,82.35
Functions/Zle/incarg,86.92
Functions/Zle/incremental-complete-word,46.09
Functions/Zle/insert-composed-char,99.55
Functions/Zle/insert-files,95.45
Functions/Zle/insert-unicode-char,100.00
Functions/Zle/keeper,84.40
Functions/Zle/keymap+widget,100.00
Functions/Zle/kill-word-match,96.36
Functions/Zle/match-word-context,100.00
Functions/Zle/match-words-by-style,98.09
Functions/Zle/modify-current-argument,100.00
Functions/Zle/move-line-in-buffer,94.12
Functions/Zle/narrow-to-region,72.33
Functions/Zle/narrow-to-region-invisible,100.00
Functions/Zle/predict-on,51.83
Functions/Zle/quote-and-complete-word,97.87
Functions/Zle/read-from-minibuffer,95.56
Functions/Zle/replace-argument,100.00
Functions/Zle/replace-string,100.00
Functions/Zle/replace-string-again,100.00
Functions/Zle/select-bracketed,96.67
Functions/Zle/select-quoted,100.00
Functions/Zle/select-word-match,100.00
Functions/Zle/select-word-style,100.00
Functions/Zle/send-invisible,100.00
Functions/Zle/smart-insert-last-word,90.30
Functions/Zle/split-shell-arguments,100.00
Functions/Zle/surround,100.00
Functions/Zle/transpose-lines,100.00
Functions/Zle/transpose-words-match,80.00
Functions/Zle/up-case-word-match,100.00
Functions/Zle/up-line-or-beginning-search,50.00
Functions/Zle/url-quote-magic,91.41
Functions/Zle/vi-pipe,100.00
Functions/Zle/which-command,100.00
Functions/Zle/zcalc-auto-insert,100.00
Functions/Zle/zed-set-file-name,68.75
Functions/acx,100.00
Functions/allopt,100.00
Functions/cat,100.00
Functions/cdmatch,100.00
Functions/cdmatch2,100.00
Functions/checkmail,100.00
Functions/cx,100.00
Functions/harden,100.00
Functions/mere,100.00
Functions/multicomp,100.00
Functions/proto,100.00
Functions/pushd,100.00
Functions/randline,100.00
Functions/run-help,100.00
Functions/yp,100.00
Functions/yu,100.00
Functions/zed,100.00
Functions/zless,100.00
Functions/zls,100.00
INSTALL,48.12
LICENCE,82.00
MACHINES,93.10
Makefile.in,48.82
Misc/.distfiles,50.00
Misc/.lastloc,100.00
Misc/bash2zshprompt,90.91
Misc/c2z,92.75
Misc/compctl-examples,98.62
Misc/globtests,50.47
Misc/globtests.ksh,88.35
Misc/job-control-tests,59.21
Misc/lete2ctl,87.25
Misc/make-zsh-urls,99.37
Misc/new-completion-examples,100.00
Misc/vcs_info-examples,81.78
Misc/zftp-functions,100.00
NEWS,63.54
README,59.30
Scripts/.distfiles,100.00
Scripts/newuser,100.00
Src/.cvsignore,52.63
Src/.distfiles,82.19
Src/.exrc,100.00
Src/.indent.pro,100.00
Src/.lastloc,100.00
Src/Aliases/.cvsignore,100.00
Src/Aliases/.distfiles,100.00
Src/Aliases/.exrc,100.00
Src/Aliases/.preconfig,100.00
Src/Aliases/alias.c.in,100.00
Src/Aliases/alias.mdd.in,100.00
Src/Builtins/.cvsignore,64.71
Src/Builtins/.distfiles,100.00
Src/Builtins/.exrc,100.00
Src/Builtins/rlimits.awk,48.98
Src/Builtins/rlimits.c,39.07
Src/Builtins/rlimits.mdd,60.00
Src/Builtins/sched.c,64.45
Src/Builtins/sched.mdd,66.67
Src/Makefile.in,57.86
Src/Makemod.in.in,79.65
Src/Modules/.cvsignore,52.63
Src/Modules/.distfiles,72.41
Src/Modules/.exrc,100.00
Src/Modules/attr.c,91.93
Src/Modules/attr.mdd,100.00
Src/Modules/cap.c,65.89
Src/Modules/cap.mdd,41.67
Src/Modules/clone.c,54.76
Src/Modules/clone.mdd,62.50
Src/Modules/curses.c,57.58
Src/Modules/curses.mdd,55.56
Src/Modules/curses_keys.awk,76.92
Src/Modules/datetime.c,52.93
Src/Modules/datetime.mdd,72.73
Src/Modules/db_gdbm.c,52.43
Src/Modules/db_gdbm.mdd,92.31
Src/Modules/errnames1.awk,100.00
Src/Modules/errnames2.awk,100.00
Src/Modules/example.c,70.38
Src/Modules/example.mdd,76.92
Src/Modules/files.c,46.85
Src/Modules/files.mdd,70.00
Src/Modules/hlgroup.c,99.12
Src/Modules/hlgroup.mdd,100.00
Src/Modules/ksh93.c,99.36
Src/Modules/ksh93.mdd,100.00
Src/Modules/langinfo.c,89.41
Src/Modules/langinfo.mdd,80.00
Src/Modules/mapfile.c,75.00
Src/Modules/mapfile.mdd,62.50
Src/Modules/mathfunc.c,70.26
Src/Modules/mathfunc.mdd,57.14
Src/Modules/nearcolor.c,91.53
Src/Modules/nearcolor.mdd,100.00
Src/Modules/newuser.c,96.06
Src/Modules/newuser.mdd,100.00
Src/Modules/param_private.c,81.90
Src/Modules/param_private.mdd,100.00
Src/Modules/parameter.c,70.03
Src/Modules/parameter.mdd,60.00
Src/Modules/pcre.c,35.15
Src/Modules/pcre.mdd,58.33
Src/Modules/random.c,100.00
Src/Modules/random.mdd,100.00
Src/Modules/random_real.c,100.00
Src/Modules/regex.c,91.56
Src/Modules/regex.mdd,100.00
Src/Modules/socket.c,69.08
Src/Modules/socket.mdd,85.71
Src/Modules/stat.c,65.40
Src/Modules/stat.mdd,62.50
Src/Modules/system.c,70.68
Src/Modules/system.mdd,97.56
Src/Modules/tcp.c,83.32
Src/Modules/tcp.h,70.94
Src/Modules/tcp.mdd,83.33
Src/Modules/termcap.c,61.69
Src/Modules/termcap.mdd,38.71
Src/Modules/terminfo.c,66.29
Src/Modules/terminfo.mdd,41.03
Src/Modules/watch.c,97.21
Src/Modules/watch.mdd,100.00
Src/Modules/zftp.c,85.63
Src/Modules/zftp.mdd,47.06
Src/Modules/zprof.c,67.21
Src/Modules/zprof.mdd,62.50
Src/Modules/zpty.c,44.08
Src/Modules/zpty.mdd,62.50
Src/Modules/zselect.c,97.81
Src/Modules/zselect.mdd,100.00
Src/Modules/zutil.c,60.45
Src/Modules/zutil.mdd,72.73
Src/Zle/.cvsignore,70.00
Src/Zle/.distfiles,62.50
Src/Zle/.exrc,100.00
Src/Zle/.lastloc,100.00
Src/Zle/comp.h,65.18
Src/Zle/comp1.c,100.00
Src/Zle/comp1.export,100.00
Src/Zle/comp1.mdd,100.00
Src/Zle/compcore.c,49.48
Src/Zle/compctl.c,65.34
Src/Zle/compctl.export,100.00
Src/Zle/compctl.h,98.77
Src/Zle/compctl.mdd,38.46
Src/Zle/complete.c,57.02
Src/Zle/complete.export,100.00
Src/Zle/complete.mdd,36.67
Src/Zle/complist.c,51.08
Src/Zle/complist.mdd,62.50
Src/Zle/compmatch.c,49.62
Src/Zle/compresult.c,54.71
Src/Zle/computil.c,39.79
Src/Zle/computil.mdd,45.45
Src/Zle/deltochar.c,48.40
Src/Zle/deltochar.mdd,62.50
Src/Zle/iwidgets.list,66.93
Src/Zle/textobjects.c,96.78
Src/Zle/zle.export,100.00
Src/Zle/zle.h,53.77
Src/Zle/zle.mdd,90.91
Src/Zle/zle_bindings.c,96.34
Src/Zle/zle_hist.c,50.09
Src/Zle/zle_keymap.c,58.51
Src/Zle/zle_main.c,48.29
Src/Zle/zle_misc.c,41.00
Src/Zle/zle_move.c,51.05
Src/Zle/zle_params.c,49.22
Src/Zle/zle_refresh.c,58.40
Src/Zle/zle_things.sed,100.00
Src/Zle/zle_thingy.c,38.81
Src/Zle/zle_tricky.c,55.79
Src/Zle/zle_utils.c,62.97
Src/Zle/zle_vi.c,46.46
Src/Zle/zle_widget.sed,100.00
Src/Zle/zle_word.c,36.78
Src/Zle/zleparameter.c,70.03
Src/Zle/zleparameter.mdd,58.33
Src/ansi2knr.c,100.00
Src/builtin.c,45.85
Src/compat.c,42.08
Src/cond.c,65.66
Src/context.c,96.80
Src/exec.c,54.82
Src/glob.c,52.12
Src/hashnameddir.c,99.03
Src/hashtable.c,54.27
Src/hashtable.h,77.50
Src/hist.c,37.79
Src/init.c,37.80
Src/input.c,52.11
Src/jobs.c,50.44
Src/lex.c,41.53
Src/linklist.c,40.36
Src/loop.c,44.94
Src/main.c,52.38
Src/makepro.awk,58.87
Src/math.c,36.03
Src/mem.c,56.21
Src/mkbltnmlst.sh,54.55
Src/mkmakemod.sh,43.93
Src/mkmodindex.sh,100.00
Src/modentry.c,61.54
Src/module.c,65.88
Src/openssh_bsd_setres_id.c,91.49
Src/options.c,42.88
Src/params.c,54.11
Src/parse.c,64.84
Src/pattern.c,60.21
Src/prompt.c,54.05
Src/prototypes.h,64.17
Src/signals.c,43.96
Src/signals.h,42.92
Src/signames.awk,100.00
Src/signames1.awk,100.00
Src/signames2.awk,84.75
Src/sort.c,93.71
Src/string.c,70.08
Src/subst.c,55.98
Src/system.h,58.00
Src/text.c,63.26
Src/utils.c,43.83
Src/vincent.zsh,100.00
Src/watch.c,82.30
Src/wcwidth9.h,99.62
Src/xmods.conf,66.67
Src/zsh.export,100.00
Src/zsh.h,62.83
Src/zsh.mdd,43.72
Src/zsh.rc,100.00
Src/zsh_system.h,64.71
Src/ztype.h,48.33
StartupFiles/.distfiles,100.00
StartupFiles/zlogin,86.96
StartupFiles/zshenv,53.49
StartupFiles/zshrc,59.90
Test/.cvsignore,66.67
Test/.distfiles,77.91
Test/01grammar.ztst,84.46
Test/02alias.ztst,100.00
Test/03quoting.ztst,100.00
Test/04redirect.ztst,100.00
Test/05command.ztst,100.00
Test/06arith.ztst,93.33
Test/07cond.ztst,82.93
Test/08traps.ztst,68.82
Test/09funcdef.ztst,61.54
Test/10prompt.ztst,96.36
Test/11glob.ztst,88.39
Test/12procsubst.ztst,100.00
Test/13parameter.ztst,92.70
Test/14array.ztst,100.00
Test/50cd.ztst,100.00
Test/51xtrace.ztst,100.00
Test/52zregexparse.ztst,100.00
Test/53completion.ztst,91.24
Test/54compmatch.ztst,71.29
Test/55arguments.ztst,96.64
Test/A01grammar.ztst,61.10
Test/A02alias.ztst,55.43
Test/A03quoting.ztst,69.41
Test/A04redirect.ztst,67.91
Test/A05execution.ztst,33.26
Test/A06assign.ztst,39.51
Test/A07control.ztst,98.21
Test/A08time.ztst,63.46
Test/B01cd.ztst,49.07
Test/B02typeset.ztst,73.05
Test/B03print.ztst,63.50
Test/B04read.ztst,56.56
Test/B05eval.ztst,100.00
Test/B06fc.ztst,56.67
Test/B07emulate.ztst,92.24
Test/B08shift.ztst,100.00
Test/B09hash.ztst,100.00
Test/B10getopts.ztst,86.61
Test/B11kill.ztst,100.00
Test/B12limit.ztst,63.33
Test/B13whence.ztst,100.00
Test/C01arith.ztst,66.41
Test/C02cond.ztst,43.20
Test/C03traps.ztst,63.11
Test/C04funcdef.ztst,92.76
Test/C05debug.ztst,97.52
Test/D01prompt.ztst,36.95
Test/D02glob.ztst,44.51
Test/D03procsubst.ztst,63.64
Test/D04parameter.ztst,53.30
Test/D05array.ztst,83.62
Test/D06subscript.ztst,57.39
Test/D07multibyte.ztst,86.33
Test/D08cmdsubst.ztst,95.21
Test/D09brace.ztst,94.40
Test/D10nofork.ztst,100.00
Test/E01options.ztst,89.11
Test/E02xtrace.ztst,37.17
Test/E03posix.ztst,99.40
Test/K01nameref.ztst,100.00
Test/K02parameter.ztst,100.00
Test/Makefile.in,63.27
Test/P01privileged.ztst,94.64
Test/README,43.59
Test/V01zmodload.ztst,42.18
Test/V02zregexparse.ztst,99.22
Test/V03mathfunc.ztst,90.20
Test/V04features.ztst,98.85
Test/V05styles.ztst,87.43
Test/V06parameter.ztst,90.48
Test/V07pcre.ztst,54.31
Test/V08zpty.ztst,100.00
Test/V09datetime.ztst,40.00
Test/V10private.ztst,53.11
Test/V11db_gdbm.ztst,98.88
Test/V12zparseopts.ztst,98.58
Test/V13zformat.ztst,73.63
Test/V14system.ztst,70.48
Test/W01history.ztst,56.14
Test/W02jobs.ztst,99.67
Test/W03jobparameters.ztst,98.72
Test/X02zlevi.ztst,92.66
Test/X03zlebindkey.ztst,78.42
Test/X04zlehighlight.ztst,64.56
Test/X05zleincarg.ztst,96.97
Test/Y01completion.ztst,38.83
Test/Y02compmatch.ztst,81.67
Test/Y03arguments.ztst,75.72
Test/Y04compgen.ztst,100.00
Test/Z01is-at-least.ztst,100.00
Test/Z02zmathfunc.ztst,100.00
Test/Z03run-help.ztst,99.07
Test/cd.ztst,100.00
Test/compgentest,100.00
Test/comptest,43.60
Test/list-XFails,100.00
Test/runtests.zsh,71.88
Test/ztst.vim,100.00
Test/ztst.zsh,42.79
Util/.distfiles,71.43
Util/check-tmux-state,96.51
Util/check_exports,100.00
Util/completion-style-guide,100.00
Util/difflog.pl,94.58
Util/helpfiles,51.54
Util/mkdisttree.sh,71.30
Util/preconfig,87.50
Util/printdefines,100.00
Util/reporter,76.29
Util/zsh-development-guide,100.00
Util/ztst-ftplugin.vim,100.00
Util/ztst-syntax.vim,94.59
Util/zyodl.vim,98.44
V05styles.ztst,100.00
acconfig.h,56.52
aclocal.m4,62.65
aczsh.m4,44.59
config.guess,45.17
config.sub,55.87
configure.ac,78.62
configure.in,45.40
install-sh,65.95
mkinstalldirs,81.32
patchlist.txt,100.00
zshconfig.ac,87.63
,
Average Contributors Experience across files,83.31%
Total unique timezones,11
